"","occurrence","incidents","assault_count","robbery_count","precip","mean_temp","cool_deg_days","heat_deg_days","max_temp","min_temp","morn_inc","aft_inc","eve_inc","nuit_inc","incients"
"753",2016-01-23,51,40,11,0.42156862745098,-5.97450980392157,0,1222.7,-2.39019607843137,-9.54313725490196,21,1,13,16,51
"754",2016-01-24,76,70,6,0,-3.88815789473684,0,1663.5,0.223684210526316,-8,27,11,17,21,76
"755",2016-01-25,72,61,11,0.0888888888888889,2.43333333333333,0,1120.8,5.04444444444444,-0.188888888888889,7,18,19,28,72
"756",2016-01-26,46,33,13,0.126086956521739,4.26086956521739,0,632,6.92173913043478,1.6,4,11,16,15,46
"757",2016-01-27,47,36,11,0.893617021276596,-0.168085106382979,0,853.9,1.72127659574468,-1.96808510638298,9,6,20,12,47
"758",2016-01-28,47,39,8,0.991489361702128,0.804255319148936,0,808.2,2.30425531914894,-0.791489361702128,11,5,19,12,47
"759",2016-01-29,41,35,6,0,-3.21219512195122,0,869.7,1.27560975609756,-7.6,11,9,12,9,41
"760",2016-01-30,57,53,4,0.0894736842105263,-0.231578947368421,0,1039.2,6.32631578947368,-6.77894736842105,13,5,12,27,57
"761",2016-01-31,57,51,6,0.408771929824561,6.20350877192983,0,672.4,9.74561403508772,2.64736842105263,18,11,18,10,57
"762",2016-02-01,83,73,10,0,5.88313253012048,0,1005.7,9.86626506024096,1.80843373493976,27,14,20,22,83
"763",2016-02-02,48,36,12,3.6875,1.7375,0,780.6,2.72083333333333,0.654166666666667,10,7,9,22,48
"764",2016-02-03,53,41,12,0.362264150943396,8.90188679245283,0,482.2,15.3735849056604,2.3377358490566,9,5,23,16,53
"765",2016-02-04,59,46,13,0.0508474576271186,2.1,0,938.1,4.47966101694915,-0.289830508474576,4,13,29,13,59
"766",2016-02-05,50,42,8,0,0.156,0,892.2,2.256,-1.958,6,5,14,25,50
"767",2016-02-06,60,48,12,0,2.34,0,939.6,4.64,0.0266666666666667,16,4,24,16,60
"768",2016-02-07,61,53,8,0,2.82622950819672,0,925.6,6,-0.434426229508197,13,8,23,17,61
"769",2016-02-08,52,35,17,0,1.59230769230769,0,853.2,4.49230769230769,-1.30769230769231,3,17,14,18,52
"770",2016-02-09,45,39,6,0.0266666666666667,0.117777777777778,0,804.7,2.20888888888889,-1.97333333333333,7,9,8,21,45
"771",2016-02-10,49,31,18,0,-5.3,0,1141.7,-0.0877551020408163,-10.4244897959184,6,5,23,15,49
"772",2016-02-11,53,44,9,0.620754716981132,-12.4981132075472,0,1616.4,-8.86415094339623,-16.1207547169811,5,11,18,19,53
"773",2016-02-12,52,44,8,0.188461538461538,-8.88269230769231,0,1397.9,-3.39423076923077,-14.3653846153846,10,6,15,21,52
"774",2016-02-13,68,55,13,0.242647058823529,-19.4235294117647,0,2544.8,-14.2235294117647,-24.6235294117647,21,6,17,24,68
"775",2016-02-14,41,35,6,0,-15.9414634146341,0,1391.6,-9.58536585365854,-22.2975609756098,15,9,10,7,41
"776",2016-02-15,59,46,13,0,-4.79322033898305,0,1344.8,0.00677966101694915,-9.59322033898305,12,9,11,27,59
"777",2016-02-16,54,41,13,0,-0.207407407407407,0,983.2,0.492592592592593,-0.807407407407407,4,11,17,22,54
"778",2016-02-17,36,30,6,0,-4.66111111111111,0,815.8,0,-9.22222222222222,6,6,19,5,36
"779",2016-02-18,67,58,9,0,-7.11940298507463,0,1683,-3.01194029850746,-11.2149253731343,10,16,14,27,67
"780",2016-02-19,78,67,11,1.04615384615385,2.31794871794872,0,1223.2,7.97692307692308,-3.34102564102564,15,9,18,19,61
"781",2016-02-20,82,68,14,0,8.69512195121951,0,763,12.7243902439024,4.56585365853658,28,8,18,28,82
"782",2016-02-21,56,49,7,0,3.24107142857143,0,826.5,7.42321428571429,-0.941071428571429,23,3,16,14,56
"783",2016-02-22,53,46,7,0,-1.44528301886792,0,1030.6,0.909433962264151,-3.78867924528302,9,9,14,21,53
"784",2016-02-23,44,40,4,0,-0.990909090909091,0,835.6,0.8,-2.68181818181818,1,12,22,9,44
"785",2016-02-24,44,32,12,5.54318181818182,1.26136363636364,0,736.5,2.80227272727273,-0.379545454545455,4,13,15,12,44
"786",2016-02-25,48,42,6,2.2875,-1.8625,0,953.4,2.1375,-5.8625,10,6,17,15,48
"787",2016-02-26,63,48,15,0,-6.18412698412698,0,1523.6,-2.31587301587302,-9.96031746031746,5,13,24,21,63
"788",2016-02-27,63,56,7,0,1.02539682539683,0,1069.4,5.84920634920635,-3.8984126984127,27,3,11,22,63
"789",2016-02-28,68,61,7,0,8.42941176470588,0,650.8,13.95,2.90882352941177,26,5,15,22,68
"790",2016-02-29,57,52,5,0.370175438596491,2.34561403508772,0,892.3,10.9771929824561,-6.2859649122807,4,11,23,19,57
"791",2016-03-01,62,58,4,0.17741935483871,-8.12096774193548,0,1619.5,-5.98709677419355,-10.2548387096774,13,15,21,13,62
"792",2016-03-02,51,46,5,0.164705882352941,-7.04705882352941,0,1277.4,-3.76470588235294,-10.2294117647059,4,13,15,19,51
"793",2016-03-03,64,51,13,0.165625,-6.0484375,0,1539.1,-2.9828125,-9.03125,13,5,25,21,64
"794",2016-03-04,53,48,5,0.290566037735849,-1.91509433962264,0,1055.5,0.779245283018868,-4.59433962264151,7,7,25,14,53
"795",2016-03-05,73,63,10,0.326027397260274,-1.28904109589041,0,1408.1,0.673972602739726,-3.15205479452055,30,4,12,27,73
"796",2016-03-06,61,48,13,0.180327868852459,-1.1,0,1165.1,2.28032786885246,-4.48032786885246,16,8,12,25,61
"797",2016-03-07,61,56,5,0.183606557377049,6.94426229508197,0,674.4,11.9885245901639,1.8,8,6,29,18,61
"798",2016-03-08,45,40,5,0.191111111111111,8.35777777777778,0,433.9,11.3911111111111,5.32,6,5,15,19,45
"799",2016-03-09,69,53,16,0.165217391304348,11.8130434782609,0,426.9,17.4521739130435,6.09130434782609,14,8,26,21,69
"800",2016-03-10,59,51,8,4.94406779661017,9.23898305084746,0,516.9,15.0576271186441,3.42033898305085,6,17,23,13,59
"801",2016-03-11,54,46,8,0,5.5,0,675,8.6,2.4,4,9,21,20,54
"802",2016-03-12,64,57,7,0.175,8.225,0,625.6,15.8875,0.5625,18,8,16,22,64
"803",2016-03-13,64,59,5,0.15,6.35,0,745.6,9.05,3.625,26,7,11,20,64
"804",2016-03-14,62,50,12,2.69677419354839,6.44838709677419,0,716.2,9.25483870967742,3.64193548387097,9,11,21,21,62
"805",2016-03-15,62,55,7,8.68709677419355,8.50645161290323,0,588.6,10.3612903225806,6.55161290322581,6,14,17,25,62
"806",2016-03-16,53,43,10,3.18867924528302,8.28867924528302,0,514.7,12.5716981132075,4.00566037735849,9,11,17,16,53
"807",2016-03-17,48,37,11,0.3125,7.6375,0,497.4,10.9625,4.225,12,3,12,21,48
"808",2016-03-18,70,62,8,0.16,2.86,0,1059.8,7,-1.36,20,11,22,17,70
"809",2016-03-19,48,42,6,0.170833333333333,-1.52916666666667,0,937.4,1.06875,-4.04166666666667,12,6,11,19,48
"810",2016-03-20,65,61,4,0,-0.416923076923077,0,1197.1,2.09846153846154,-2.93230769230769,29,6,16,14,65
"811",2016-03-21,51,43,8,0,1.57058823529412,0,837.9,4.93137254901961,-1.88039215686275,12,7,21,11,51
"812",2016-03-22,63,48,15,0.344444444444444,1.82222222222222,0,1019.2,5.2,-1.55555555555556,7,17,24,15,63
"813",2016-03-23,59,47,12,0.825423728813559,2.44576271186441,0,917.7,5.03050847457627,-0.154237288135593,11,15,15,18,59
"814",2016-03-24,46,38,8,10.0304347826087,-0.347826086956522,0,844,0.826086956521739,-1.43478260869565,2,14,14,16,46
"815",2016-03-25,45,37,8,5.38,0.575555555555555,0,784.1,2.37111111111111,-1.30222222222222,8,11,11,15,45
"816",2016-03-26,64,54,10,0,2.034375,0,1021.8,5.540625,-1.571875,16,9,26,13,64
"817",2016-03-27,62,55,7,0,6.16774193548387,0,733.6,11.5096774193548,0.725806451612903,25,9,12,16,62
"818",2016-03-28,54,47,7,7.2,6.9,0,599.4,10.5,3.2,10,3,12,29,54
"819",2016-03-29,58,48,10,0.16551724137931,3.76896551724138,0,825.4,7.68620689655172,-0.16551724137931,8,11,15,24,58
"820",2016-03-30,44,39,5,0.245454545454545,5.46363636363636,0,551.6,10.2727272727273,0.636363636363636,2,4,22,16,44
"821",2016-03-31,49,42,7,24.9040816326531,11.2530612244898,0,330.6,14.2428571428571,8.1734693877551,10,13,12,14,49
"822",2016-04-01,88,73,15,0.184090909090909,8.48522727272727,0,837.3,12.6852272727273,4.19318181818182,20,9,17,31,77
"823",2016-04-02,64,53,11,1.35,1.775,0,1038.4,5.81875,-2.284375,23,4,24,13,64
"824",2016-04-03,46,42,4,0,3.5695652173913,0,663.8,5.82173913043478,0.319565217391304,16,6,9,15,46
"825",2016-04-04,59,40,19,4.45084745762712,-3.2,0,1250.8,-0.710169491525424,-5.67966101694915,12,9,21,17,59
"826",2016-04-05,57,46,11,0,-3.25087719298246,0,1211.3,0.221052631578947,-6.71578947368421,10,9,24,14,57
"827",2016-04-06,55,41,14,7.78363636363636,2.97090909090909,0,826.6,7.02727272727273,-1.17090909090909,5,10,12,28,55
"828",2016-04-07,55,37,18,0.327272727272727,4.08363636363636,0,765.4,8.25636363636364,-0.0890909090909091,8,9,23,15,55
"829",2016-04-08,51,48,3,0,1,0,867,4.98235294117647,-3,7,6,14,24,51
"830",2016-04-09,67,58,9,0,-2.22089552238806,0,1354.8,0.705970149253731,-5.05820895522388,23,13,11,20,67
"831",2016-04-10,52,42,10,6.87692307692308,-2.24615384615385,0,1052.8,1.45384615384615,-5.84615384615385,21,6,17,8,52
"832",2016-04-11,63,54,9,3.33809523809524,5.6968253968254,0,775.1,10.0619047619048,1.33174603174603,11,7,21,24,63
"833",2016-04-12,56,50,6,0.164285714285714,4.21071428571429,0,772.2,7.64285714285714,0.214285714285714,11,10,16,19,56
"834",2016-04-13,55,46,9,0,2.42363636363636,0,856.7,5.86,-1.02545454545455,6,1,23,25,55
"835",2016-04-14,70,53,17,0,5.84285714285714,0,851,8.13285714285714,1.44857142857143,10,9,23,28,70
"836",2016-04-15,58,52,6,0,8.39137931034483,0,557.3,12.2206896551724,4.54310344827586,8,9,16,25,58
"837",2016-04-16,78,66,12,0,11.7538461538462,0,487.2,15.9230769230769,7.48461538461538,22,12,14,30,78
"838",2016-04-17,72,60,12,0,14.2027777777778,0,273.4,20.0722222222222,8.24722222222222,18,9,21,24,72
"839",2016-04-18,62,55,7,0,16.2645161290323,0,107.6,23.0161290322581,9.41290322580645,7,10,15,30,62
"840",2016-04-19,66,63,3,0,11.2727272727273,0,444,15.3363636363636,7.2,11,17,17,21,66
"841",2016-04-20,63,54,9,0,10.2571428571429,0,487.8,13.9,6.51428571428571,9,12,20,22,63
"842",2016-04-21,58,42,16,1.16206896551724,11.2344827586207,0,392.4,14.201724137931,8.16724137931035,5,7,27,19,58
"843",2016-04-22,55,45,10,0.618181818181818,13.2909090909091,0,259,19.4909090909091,7,8,10,17,20,55
"844",2016-04-23,66,50,16,0,6.28181818181818,0,773.4,8.7,3.37272727272727,14,10,19,23,66
"845",2016-04-24,51,44,7,0,7.04117647058824,0,558.9,10.1764705882353,3.80588235294118,11,8,11,21,51
"846",2016-04-25,70,62,8,0.942857142857143,6.24285714285714,0,823,7.58571428571429,4.81428571428571,8,10,29,23,70
"847",2016-04-26,38,33,5,2.30263157894737,5.65789473684211,0,469,5.73421052631579,2.52236842105263,6,6,14,12,38
"848",2016-04-27,63,56,7,0,6.12380952380952,0,748.2,8.49047619047619,2.1,9,8,14,32,63
"849",2016-04-28,51,47,4,0,5.36862745098039,0,644.2,7.92941176470588,2.7156862745098,8,11,23,9,51
"850",2016-04-29,72,55,17,0,7.84166666666667,0,731.4,10,5.675,14,13,25,20,72
"851",2016-04-30,82,71,11,0,9.66341463414634,0,683.6,14.2463414634146,5.08048780487805,16,15,24,27,82
"852",2016-05-01,85,77,8,4.19176470588235,8.85058823529412,0,777.7,10.6094117647059,6.99176470588235,26,14,24,21,85
"853",2016-05-02,59,51,8,0.386440677966102,9.19661016949153,0,519.4,11.9016949152542,6.47796610169492,11,17,18,13,59
"854",2016-05-03,57,43,14,0,10.1070175438596,0,449.9,14.2719298245614,5.84210526315789,5,16,22,14,57
"855",2016-05-04,61,55,6,0,10.755737704918,0,441.9,14.7737704918033,6.72131147540984,10,12,25,14,61
"856",2016-05-05,50,40,10,0,12.98,0,251,16.73,9.23,5,12,21,12,50
"857",2016-05-06,78,68,10,0,15.1179487179487,0,224.8,20.5641025641026,9.57179487179487,10,14,23,31,78
"858",2016-05-07,75,55,20,0.048,12.952,0,378.6,17.58,8.24,25,3,23,24,75
"859",2016-05-08,78,67,11,1.84615384615385,9.76153846153846,0,642.6,14.3615384615385,5.06153846153846,11,10,15,20,56
"860",2016-05-09,46,40,6,0,9.58695652173913,0,387,15.0217391304348,4.13913043478261,10,9,9,18,46
"861",2016-05-10,39,34,5,0,11.3846153846154,0,258,15.6461538461538,7.11538461538462,7,4,7,21,39
"862",2016-05-11,74,52,22,0,12.9472972972973,0,373.9,17.2581081081081,8.53648648648649,11,11,18,34,74
"863",2016-05-12,74,61,13,0,15.5391891891892,0,182.1,20.4716216216216,10.6067567567568,21,9,25,19,74
"864",2016-05-13,69,55,14,6.66811594202899,17.2768115942029,0,49.9,21.1159420289855,13.3536231884058,3,15,23,28,69
"865",2016-05-14,56,44,12,4.71428571428571,10.1428571428571,0,440,15.9,4.38571428571429,17,7,14,18,56
"866",2016-05-15,52,42,10,0.732692307692308,6.24615384615385,0,611.2,9.25192307692308,3.15384615384615,12,5,12,23,52
"867",2016-05-16,47,43,4,2.87659574468085,10.4936170212766,0,352.8,18.4765957446808,2.41063829787234,8,5,20,14,47
"868",2016-05-17,55,49,6,0.0490909090909091,10.8345454545455,0,394.1,15.0836363636364,6.50181818181818,2,11,23,19,55
"869",2016-05-18,60,53,7,0,11.85,0,369,15.9333333333333,7.76666666666667,14,9,18,19,60
"870",2016-05-19,57,47,10,0,15.3315789473684,0,152.1,19.5,11.0631578947368,7,8,20,22,57
"871",2016-05-20,63,50,13,0,15.5904761904762,0,151.8,22.2380952380952,8.94285714285714,17,15,16,15,63
"872",2016-05-21,65,49,16,0,18.9692307692308,1.10769230769231,9,23.4692307692308,14.4615384615385,19,7,17,22,65
"873",2016-05-22,82,73,9,0,18.1853658536585,0.475609756097561,23.8,23.0024390243902,13.2682926829268,31,6,15,30,82
"874",2016-05-23,58,55,3,0,18.798275862069,0.844827586206897,2.7,24.4965517241379,13.1,13,3,12,30,58
"875",2016-05-24,51,38,13,0,20.9647058823529,2.96470588235294,0,28.3705882352941,13.5588235294118,4,10,17,20,51
"876",2016-05-25,58,50,8,0,23.248275862069,5.24827586206897,0,30.0310344827586,16.3655172413793,8,11,19,20,58
"877",2016-05-26,63,53,10,3.1,19.8809523809524,2.18571428571429,19.2,23.7285714285714,15.952380952381,12,16,21,14,63
"878",2016-05-27,54,42,12,0.0296296296296296,23.2740740740741,5.27407407407407,0,28.7148148148148,17.8296296296296,9,10,23,12,54
"879",2016-05-28,78,74,4,0,24.3307692307692,6.33076923076923,0,30.5653846153846,18.0961538461538,30,5,15,28,78
"880",2016-05-29,94,81,13,0,24.8127659574468,6.81276595744681,0,29.7606382978723,19.7648936170213,11,15,14,26,66
"881",2016-05-30,48,45,3,0,23.325,5.325,0,28.1875,18.3625,8,7,21,12,48
"882",2016-05-31,78,70,8,0,21.5,3.5,0,27.3230769230769,15.6769230769231,8,9,20,29,66
"883",2016-06-01,108,99,9,0,16.4583333333333,0,166.5,19.3212962962963,13.4953703703704,11,17,26,31,85
"884",2016-06-02,65,57,8,0,21.7138461538462,3.71384615384615,0,27.2353846153846,16.1815384615385,12,13,15,25,65
"885",2016-06-03,67,48,19,0,20.3507462686567,2.35074626865672,0,25.6537313432836,14.9477611940298,12,8,22,25,67
"886",2016-06-04,86,61,25,4.54418604651163,21.0883720930233,3.08837209302326,0,25.9116279069767,16.1720930232558,29,6,22,29,86
"887",2016-06-05,69,50,19,19.0057971014493,19.1608695652174,1.16086956521739,0,21.9289855072464,16.2927536231884,21,5,23,20,69
"888",2016-06-06,64,57,7,2.3078125,20.3734375,2.3828125,0.6,25.825,14.821875,13,19,14,18,64
"889",2016-06-07,36,36,0,0,15.7916666666667,0,79.5,20.55,11.025,10,1,16,9,36
"890",2016-06-08,61,46,15,0,11.5,0,396.5,14.7819672131148,8.2,7,9,19,26,61
"891",2016-06-09,57,51,6,0,14.4701754385965,0,201.2,20.8280701754386,8.11228070175439,8,6,24,19,57
"892",2016-06-10,72,57,15,0,16.2375,0,126.9,22.3,10.075,10,14,19,29,72
"893",2016-06-11,50,38,12,7.56,21.82,3.82,0,30.584,12.972,11,5,15,19,50
"894",2016-06-12,64,56,8,0,16.878125,0,71.8,19.79375,13.878125,22,4,16,22,64
"895",2016-06-13,62,57,5,0,15.6048387096774,0,148.5,19.4032258064516,11.708064516129,9,11,27,15,62
"896",2016-06-14,47,40,7,0,15.8382978723404,0,101.6,20.7957446808511,10.7893617021277,4,7,14,22,47
"897",2016-06-15,55,44,11,0.5,17.9872727272727,0.0963636363636364,6,24.1363636363636,11.8345454545455,9,10,15,21,55
"898",2016-06-16,46,39,7,0.8,20.2630434782609,2.26304347826087,0,25.4630434782609,15.0630434782609,7,11,13,15,46
"899",2016-06-17,48,44,4,0,21.8583333333333,3.85833333333333,0,28.575,15.1416666666667,6,5,17,20,48
"900",2016-06-18,73,64,9,0,23.2191780821918,5.21917808219178,0,29.7876712328767,16.5506849315069,21,9,14,29,73
"901",2016-06-19,80,72,8,0,24.58,6.58,0,31.22,17.94,31,14,12,23,80
"902",2016-06-20,71,54,17,0,25.2394366197183,7.23943661971831,0,31.5732394366197,18.9056338028169,14,7,20,30,71
"903",2016-06-21,63,54,9,0,20.5460317460317,2.54603174603175,0,26.6238095238095,14.468253968254,11,12,18,22,63
"904",2016-06-22,57,48,9,0,20.8,2.8,0,25.8631578947368,15.6473684210526,10,11,19,17,57
"905",2016-06-23,47,39,8,0,19.2234042553191,1.34042553191489,5.5,23.5808510638298,14.7659574468085,10,11,12,14,47
"906",2016-06-24,50,39,11,0,21.224,3.224,0,27.454,14.908,7,13,12,18,50
"907",2016-06-25,84,67,17,0,19.3,1.3,0,27.8833333333333,14.05,24,7,19,34,84
"908",2016-06-26,100,81,19,2.728,24.824,6.824,0,31.356,18.266,23,10,18,29,80
"909",2016-06-27,79,74,5,0,27.0544303797468,9.05443037974683,0,33.1430379746835,20.8658227848101,8,9,24,27,68
"910",2016-06-28,64,48,16,0,20.2375,2.2375,0,23.94375,16.5125,12,9,23,20,64
"911",2016-06-29,55,48,7,0,20.8818181818182,2.88181818181818,0,26.4163636363636,15.3472727272727,8,15,12,20,55
"912",2016-06-30,64,56,8,0,20.4,2.4,0,27.2625,13.45,14,15,11,24,64
"913",2016-07-01,85,78,7,5.32705882352941,18.7129411764706,0.712941176470588,0,22.8129411764706,14.6129411764706,32,13,20,20,85
"914",2016-07-02,86,72,14,0,19.8604651162791,1.86046511627907,0,26.4220930232558,13.2790697674419,26,1,19,19,65
"915",2016-07-03,70,61,9,0,21.6485714285714,3.65714285714286,0.6,28.5228571428571,14.7657142857143,20,11,19,20,70
"916",2016-07-04,68,44,24,0,21.9514705882353,3.95147058823529,0,28.575,15.25,15,9,20,24,68
"917",2016-07-05,61,48,13,0,24.9754098360656,6.97540983606557,0,30.6098360655738,19.3409836065574,10,4,22,25,61
"918",2016-07-06,50,46,4,0,25.72,7.72,0,31.8,19.556,8,8,18,16,50
"919",2016-07-07,74,68,6,3.82702702702703,25.4324324324324,7.43243243243243,0,30.0945945945946,20.75,10,15,24,25,74
"920",2016-07-08,58,50,8,0.689655172413793,24.5379310344828,6.53793103448276,0,28.5689655172414,20.5034482758621,15,13,8,22,58
"921",2016-07-09,60,54,6,1.55166666666667,23.39,5.39,0,27.5458333333333,19.2625,23,5,10,22,60
"922",2016-07-10,70,60,10,0,23.08,5.08,0,28.66,17.4,23,12,10,25,70
"923",2016-07-11,59,52,7,0,22.3322033898305,4.33220338983051,0,25.6881355932203,18.8966101694915,14,5,15,25,59
"924",2016-07-12,56,47,9,0,25.5875,7.5875,0,30.6642857142857,20.5107142857143,14,7,14,21,56
"925",2016-07-13,49,45,4,4.37142857142857,26.3285714285714,8.32857142857143,0,31.9928571428571,20.6642857142857,11,6,15,17,49
"926",2016-07-14,69,49,20,6.14782608695652,23.8782608695652,5.87826086956522,0,27.9347826086957,19.7217391304348,10,11,17,31,69
"927",2016-07-15,72,55,17,0,22.275,4.275,0,27.5361111111111,16.9138888888889,20,6,21,25,72
"928",2016-07-16,72,54,18,0,18.5708333333333,0.570833333333333,0,21.8222222222222,15.3194444444444,31,7,10,24,72
"929",2016-07-17,64,58,6,0,20.91875,2.91875,0,26.53125,15.225,27,9,15,13,64
"930",2016-07-18,84,69,15,0,24.95,6.95,0,31.1142857142857,18.6928571428571,13,17,28,26,84
"931",2016-07-19,42,29,13,0,21.3357142857143,3.33571428571429,0,26.9214285714286,15.6571428571429,7,3,15,17,42
"932",2016-07-20,63,38,25,0,20.9666666666667,2.96666666666667,0,27.3444444444444,14.5,7,8,20,28,63
"933",2016-07-21,47,40,7,0,24.9553191489362,6.95531914893617,0,31.2914893617021,18.5191489361702,6,5,21,15,47
"934",2016-07-22,73,52,21,0,28.258904109589,10.258904109589,0,35.4246575342466,21.0931506849315,18,8,28,19,73
"935",2016-07-23,72,64,8,0,27.85,9.85,0,33.5833333333333,22.0333333333333,21,7,19,25,72
"936",2016-07-24,72,59,13,0,24.0013888888889,6.00138888888889,0,25.9777777777778,21.925,11,9,7,20,47
"937",2016-07-25,51,45,6,17.7862745098039,26.5313725490196,8.53137254901961,0,31.9450980392157,21.1176470588235,12,8,14,17,51
"938",2016-07-26,78,64,14,0,23.6166666666667,5.61666666666667,0,28.8307692307692,18.4025641025641,20,5,14,19,58
"939",2016-07-27,41,31,10,3.86341463414634,26.3243902439024,8.32439024390244,0,33.15,19.4841463414634,5,6,16,14,41
"940",2016-07-28,66,51,15,0,25.2636363636364,7.26363636363636,0,29.1272727272727,21.3,13,12,19,22,66
"941",2016-07-29,55,45,10,4.18727272727273,23.0418181818182,5.04181818181818,0,26.8218181818182,19.2618181818182,8,6,14,27,55
"942",2016-07-30,85,72,13,0,22.6705882352941,4.67058823529412,0,26.4117647058824,19.0705882352941,27,18,16,24,85
"943",2016-07-31,54,46,8,3.48148148148148,21.9425925925926,3.94259259259259,0,24.5731481481481,19.3027777777778,20,7,9,18,54
"944",2016-08-01,87,78,9,0,23.7494252873563,5.74942528735632,0,27.435632183908,20.0505747126437,23,14,25,25,87
"945",2016-08-02,37,35,2,0,23.8324324324324,5.83243243243243,0,28.4810810810811,19.3945945945946,6,6,13,12,37
"946",2016-08-03,65,52,13,0,24.3538461538462,6.35384615384615,0,29.1492307692308,19.5276923076923,17,12,16,20,65
"947",2016-08-04,56,48,8,0,26.3803571428571,8.38035714285714,0,32.1571428571429,20.5035714285714,14,11,14,17,56
"948",2016-08-05,60,50,10,0,27.295,9.295,0,31.0666666666667,23.435,11,5,23,21,60
"949",2016-08-06,67,62,5,0,24.7641791044776,6.76417910447761,0,30.0388059701493,19.489552238806,16,12,17,22,67
"950",2016-08-07,66,53,13,0,23.7151515151515,5.71515151515152,0,28.7886363636364,18.6909090909091,13,14,16,23,66
"951",2016-08-08,43,37,6,0,23.5627906976744,5.56279069767442,0,28.6023255813953,18.5232558139535,11,6,11,15,43
"952",2016-08-09,56,48,8,0.208928571428571,24.8821428571429,6.88214285714286,0,30.6803571428571,19,8,10,16,22,56
